energy,homogeneity,dissimilarity,correlation,contrast,label
0.4409076741786516,0.484419150412092,12.348284638176352,0.9400717540537333,599.6493062335974,ModerateDemented
0.4374487524397979,0.4770933959350181,13.005057249799698,0.9528053112963898,653.4616041697146,MildDemented
0.4409076741786516,0.484419150412092,12.348284638176352,0.9400717540537333,599.6493062335974,ModerateDemented
0.4373190511693446,0.4761488019128508,12.873670819811444,0.9525297896022558,641.5070564432407,MildDemented
0.4409076741786516,0.484419150412092,12.348284638176352,0.9400717540537333,599.6493062335974,ModerateDemented
0.437322882845305,0.47801168573841746,12.390808081419955,0.9500104896490041,566.3459605577367,MildDemented
0.43713263970690214,0.47567728443229007,12.856548189195236,0.9498465094317132,648.0913175241096,MildDemented
0.4409076741786516,0.484419150412092,12.348284638176352,0.9400717540537333,599.6493062335974,ModerateDemented
0.4361133619656483,0.4750774394405995,13.325598107962195,0.9513936934287955,689.2013591719538,MildDemented
0.4409076741786516,0.484419150412092,12.348284638176352,0.9400717540537333,599.6493062335974,ModerateDemented
0.43535957620475874,0.4759252058247729,12.332150167871077,0.9561965681636738,601.9087114185576,MildDemented
0.4409076741786516,0.484419150412092,12.348284638176352,0.9400717540537333,599.6493062335974,ModerateDemented
0.4370330491200785,0.47633456560823184,13.119073030988334,0.943669485003358,662.5937890868928,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.436644087655109,0.4728519397676593,14.1923203948463,0.9419456021256605,750.5792948849477,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4360825544999455,0.47391787662769036,13.558540800076385,0.9510345510725122,707.4870080107758,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.43495565401427594,0.4764914642946814,12.184499203054934,0.944363471530086,631.5114127802515,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4364770360046054,0.4781453524904372,11.191765930201125,0.9401900696584605,473.00670282419014,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.43560219662963223,0.4741702466653001,12.556064421700007,0.9523401317607976,598.8341490997357,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4364514998660181,0.4759362589930338,13.040459034770455,0.9571689670573124,645.9827176592844,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4369490874977381,0.47526263604514085,12.250329251075366,0.9525175582634243,544.2161977383524,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4367828275894159,0.486820825690761,11.054796795050272,0.9485542670671249,515.5516716883276,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4372256274568871,0.47752511660649194,11.721563761248088,0.956760450228908,501.08608697519713,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.43774482492506245,0.48007048709849226,12.428052962772707,0.9529732348349346,624.7598606871636,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4361804749981881,0.47684327126769016,12.595730038860754,0.9449374534640472,597.8136176146438,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.43565433173320245,0.4753638419423619,12.709250286638643,0.946007800887694,624.3202623401214,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4371764686586828,0.4785023549377019,13.523287363399753,0.9455024569144521,749.5106898967543,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4359829609783247,0.47500461179262365,12.60496502079639,0.9569328797334273,608.2425798373498,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4365097705270705,0.47446696192181087,13.140518426372594,0.9467103235064668,701.7380648691227,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.4362623147480893,0.47215848146777517,13.429561722870217,0.94510421480735,671.6766226994074,MildDemented
0.44104193643023293,0.48344403518649604,12.801467897332167,0.9569478989761424,625.6138253502903,ModerateDemented
0.43703230946329036,0.47712853958983953,13.206101351850512,0.9498321630931503,665.8093987085465,MildDemented
0.4417559134474097,0.482947857087062,13.760275054053857,0.9401805580789683,748.898318327495,ModerateDemented
0.43690706522578027,0.47671564331602767,13.032430280730077,0.9449120829739621,697.7866026414562,MildDemented
0.4417559134474097,0.482947857087062,13.760275054053857,0.9401805580789683,748.898318327495,ModerateDemented
0.4371170640903993,0.47397133522303825,12.782643188758357,0.956480886433574,629.4855632699541,MildDemented
0.43585749276459257,0.47439586267645795,13.202857115034284,0.9519782282637704,662.8616863315291,MildDemented
0.43820655159303296,0.47516658322084776,12.745754000781703,0.9544875989511775,601.9676653529239,MildDemented
0.43682105596128756,0.47686600520915995,12.857640621707674,0.9530571608428353,628.7730857123445,MildDemented
0.43584994515798875,0.473490109016691,13.008408984172897,0.9547504377029045,666.7337045839462,MildDemented
0.43664602023668975,0.47912109473468395,11.315489649291818,0.9550625899789907,508.8921615679944,MildDemented
0.4378238751396458,0.4786460498785754,12.651198909159895,0.9520502928260872,615.942732337089,MildDemented
0.43743828872534013,0.4766458409771692,12.789002723835475,0.9517636063250587,636.1731384612236,MildDemented
0.43739613190665266,0.47818058608694675,12.535234970704076,0.9477365221436279,582.6886459385555,MildDemented
0.4365955874257804,0.4747663710563883,13.777214598285317,0.9496191991678171,727.0780663714811,MildDemented
0.43666855874206983,0.4762324081029776,12.386802347219335,0.9557816955312146,596.0587087749146,MildDemented
0.4370296443175976,0.4758616021497917,12.855022641384792,0.9448929289531137,647.7981916912936,MildDemented
0.4351708293007539,0.4748947711284782,13.360887902555833,0.944425059202679,691.631846183286,MildDemented
0.43539331738646236,0.4707713182820535,14.511476282807779,0.9402723495092332,777.349327651485,MildDemented
0.43515251308852215,0.472772562923567,13.751270107209658,0.9488110063108967,723.7550223187815,MildDemented
0.43403498658265277,0.4766967765877731,11.80884523199455,0.944207394342521,592.1201376267836,MildDemented
0.4350068657564868,0.4759602406905788,11.656849480465977,0.9372595272115897,516.1179927253846,MildDemented
0.43461873367686227,0.47247540088856904,12.96559842436014,0.9506563641007939,629.637337695433,MildDemented
0.43441602280807323,0.4761484916103799,12.519367434965766,0.956242492458354,592.8535795743189,MildDemented
0.43538718982923985,0.4727415130414659,12.624421245375153,0.952557024852056,571.679819248967,MildDemented
0.43483201446575925,0.4754490687669885,11.889830540451127,0.9558426659366752,517.0710748747093,MildDemented
0.43590026242228364,0.47794826041418975,12.809841561599992,0.9526277900916961,661.0198807768306,MildDemented
0.43585948739769265,0.4729192962651035,13.263582101209387,0.9505758847047431,676.4171195303973,MildDemented
0.4349118970067123,0.4754323244960259,12.984376560096074,0.9435919912286957,635.1327163409181,MildDemented
0.4344567739459082,0.4772236650236121,11.774358596942216,0.9452463633494853,529.786507717479,MildDemented
0.43527483476479145,0.47748276319139965,13.08696484602223,0.944662093017884,697.6945126279219,MildDemented
0.4352181486286523,0.4734836096496902,12.77872009209065,0.9556067175202243,616.8212328529078,MildDemented
0.4344222233965763,0.47338682241639796,13.090339267883616,0.9456411413813414,691.4418288438912,MildDemented
0.43332721290938697,0.47009369371624427,13.663442625810678,0.9436448776735359,695.4749833196482,MildDemented
0.43598980772675744,0.4750058565447688,13.537922263686502,0.9481286405055269,695.4692812383538,MildDemented
0.43572035582501123,0.48429516798070416,10.697121765478451,0.9441953172484507,468.93107168579326,MildDemented
0.4352162395745753,0.47471227414651895,13.020009041373761,0.9511952207565216,636.0941747923133,MildDemented
0.4349073787620089,0.47217997998836736,13.219846396133827,0.9533620052324445,651.5496239063789,MildDemented
0.43757922745177696,0.47828850798434824,12.574779157601935,0.9552229194528338,619.7250157161751,MildDemented
0.4353324842284756,0.47616901660769756,12.593082716072495,0.9513271456349517,601.9497439354459,MildDemented
0.43545861593054513,0.4725084281666931,13.376640538133715,0.9525566830748176,698.6943049425944,MildDemented
0.4348535019910277,0.4768603678664198,11.769479622014087,0.9538909256237006,552.3651128625102,MildDemented
0.4355838832602794,0.47517525672435135,13.383403503129564,0.9511383074749552,687.8807638571301,MildDemented
0.43448780152379024,0.4751170710392621,12.853407053883394,0.9506872720429355,646.9561113611517,MildDemented
0.4350199272679396,0.47592149392530053,12.691701932120209,0.9473030655295646,597.6606704019656,MildDemented
0.43500338051976756,0.4732401115083095,13.61497035108055,0.9481102084436832,700.8930636467792,MildDemented
0.4359732390157408,0.47361413149642534,12.655877375711372,0.9555019390367312,612.2416092091464,MildDemented
0.43452148841845356,0.47403974773804847,13.703478312767373,0.9450409137286333,726.7946336550676,MildDemented
0.43458318400719387,0.47088674516893725,14.148230681617529,0.9409411832686276,738.9367506535883,MildDemented
0.4380051131516105,0.4908241710233766,9.680755500373234,0.9453594209408528,398.5989567551726,MildDemented
0.4348650313326385,0.47522054236669475,12.611565133158926,0.9466141061469499,604.1345405826457,MildDemented
0.4341301430019981,0.4767749390988395,11.933733963691026,0.9435744059567431,603.9718323427235,MildDemented
0.4345583446735163,0.4746232971568427,11.909980689361932,0.9351674141548129,540.221993439809,MildDemented
0.43608080871434546,0.47746380067901406,11.587909761666893,0.9482654329403246,506.3759210291064,MildDemented
0.43502439125590464,0.4759654704213739,12.84880082081921,0.9536675948886608,624.5959581867533,MildDemented
0.43711317351988477,0.4735086632284684,12.68946323504341,0.9530697988718223,574.9606625025895,MildDemented
0.4351422427989314,0.4739895991174687,12.518833087070606,0.9560556568441841,573.0181889879494,MildDemented
0.43409804544998565,0.4758145275680308,12.908633004860734,0.9520822459114802,666.658040799391,MildDemented
0.4348038281520149,0.47407633068974536,13.22934011559722,0.9429254670768289,657.9523822050437,MildDemented
0.43373939026251956,0.47653593666687816,11.969950570405956,0.9452046049415893,545.3382135761801,MildDemented
0.43736191482049863,0.4783586691925987,12.539665335855169,0.9556482365045788,603.737198488138,MildDemented
0.4343747064639799,0.4775196721848668,12.943551125605987,0.9446523136706099,686.3759776502546,MildDemented
0.4358904897634195,0.47434472723118,12.855168990520522,0.9541573087142525,621.0408178074837,MildDemented
0.4343390384104423,0.47319572062735976,13.18604604551746,0.9439660788580172,693.0805082302369,MildDemented
0.43372079948777453,0.4703456005363385,13.761850856683848,0.9437499852357765,710.92390441625,MildDemented
0.4350326891430945,0.4741426985120174,13.649128678066397,0.9464029814735109,707.2814632220467,MildDemented
0.43465863416499784,0.48390030069044776,10.48891953686583,0.9430380426909836,448.6743479502751,MildDemented
0.4352880253750145,0.4734514247403159,13.300925111714427,0.9496019137583593,656.3101433964061,MildDemented
0.4358808952719352,0.4747408578374645,12.489830620728718,0.9526393100940415,591.43294309501,MildDemented
0.4354275422572022,0.4748617962624723,12.95251284050817,0.949471325813826,637.542412082045,MildDemented
0.4342548827184556,0.4711781978466163,13.411619936368364,0.9508655473086852,698.1421797609696,MildDemented
0.4372291563199624,0.475495440601579,12.668108715908566,0.9607904264513955,596.114404669038,MildDemented
0.43463164536297355,0.4750629275369683,12.54383524534748,0.9518679252728641,634.2454888350466,MildDemented
0.43633097116473674,0.47661243854983315,13.349739528128652,0.9507382575488701,683.6520606477575,MildDemented
0.4364119910103353,0.4778489909423873,12.18732694924557,0.9495706195815686,580.1593615867633,MildDemented
0.436022408801841,0.4760540247872485,12.98304823281549,0.9481528057773984,626.5449285717473,MildDemented
0.4347471060846931,0.47417779124673703,13.372874201434975,0.9474044064372562,679.852087543885,MildDemented
0.4345679724070051,0.47215931655695953,12.799940117070552,0.9547408053788367,620.4281765830751,MildDemented
0.43382676816692517,0.47534032559309897,13.034494535218187,0.9445153154147403,659.2036411344193,MildDemented
0.43304613668326136,0.4702925786416032,14.313474577826323,0.9410601185509976,759.0083149676303,MildDemented
0.4336602560277331,0.4745087638951138,12.361432651754535,0.9453591392355629,578.2419010738649,MildDemented
0.43307435167404507,0.4740999092378332,12.388219477803728,0.9421411598368371,645.1067059387656,MildDemented
0.43792285603282555,0.4773068945378633,12.979795140719922,0.9551508151251669,640.2388467894452,MildDemented
0.43777412458681914,0.4780270655475341,12.670506104540214,0.9580382580137025,604.9730416618331,MildDemented
0.43330576123084596,0.47286131099345435,12.341136282138462,0.9330088612714675,576.202060904853,MildDemented
0.4343098005373709,0.48125396239706597,10.240232415048878,0.9466724285950998,400.929083388733,MildDemented
0.4344187563235898,0.475022676060319,13.030525897960892,0.9518573686447568,642.8883061309284,MildDemented
0.4336573639727666,0.4708193092731548,12.961689173749512,0.9529935297336879,599.3249496345229,MildDemented
0.43367793411146216,0.472860682196887,12.54863409653277,0.9565725346034972,575.8504276261795,MildDemented
0.4333831680219304,0.4765464406482553,13.071502806302265,0.9510962745762266,685.2557243032277,MildDemented
0.4331357492188175,0.4733244369783163,13.347656481172823,0.9415441746567185,672.2707661290997,MildDemented
0.43418765951448474,0.4755879343139671,12.481215168297517,0.9454871302906233,597.874914804169,MildDemented
0.4340953307491077,0.4813027249871944,11.995196502410494,0.944959703420781,591.2171837804319,MildDemented
0.4334794663513228,0.4721553814007571,12.936237899157625,0.9533709559074859,626.3062986812108,MildDemented
0.4362175007889053,0.4755370034188101,12.552347861666963,0.9546826491288911,606.7067983609954,MildDemented
0.43325003469235224,0.47155298399097695,13.471545725216439,0.9421256148574696,715.0697235307827,MildDemented
0.4331774135931405,0.46881307095575664,14.194865345318352,0.9440864550842293,755.8962653167306,MildDemented
0.4342643572994207,0.47362279802888324,13.675040149623596,0.9452642913622734,707.4227020900156,MildDemented
0.4329996015984143,0.48157492160039794,10.73197696636187,0.9419604121655686,472.66213544279515,MildDemented
0.43440231542608787,0.4726485447468526,13.58681592337634,0.9471741174553977,678.6694706458522,MildDemented
0.43582156304838343,0.4849012715242702,9.757174958038366,0.952684058423302,364.19331035175577,MildDemented
0.4338021989920902,0.4736594823445757,13.146531743544669,0.9485106879933289,660.8488515071518,MildDemented
0.4331146094653317,0.4704546827780364,13.193921341566714,0.9490734784894275,665.2925676920992,MildDemented
0.43303931175559157,0.47258698310969927,13.054659376868532,0.9489177151161778,690.63355613393,MildDemented
0.4345287679447832,0.47554182848889526,13.26918409540514,0.9505047983670276,679.021850403619,MildDemented
0.43836577392202375,0.4775384885824163,12.237713266647193,0.9569532623818281,568.9976948948105,MildDemented
0.43486288243025617,0.475563853454053,13.067889242864343,0.9496629801541516,678.0593511036955,MildDemented
0.433270318735145,0.4748501514560844,12.879268556252939,0.9479135253157585,616.2847289069082,MildDemented
0.43283586020700654,0.4703941269445821,14.19281027767686,0.9466587761554036,765.8172083969608,MildDemented
0.43394598404878515,0.47249208660445596,12.786801621324052,0.9540246018275664,618.3489983473687,MildDemented
0.4351476838670536,0.4795442164398421,12.35705542676265,0.9438002384337977,594.7104127140215,MildDemented
0.4345880104822585,0.4717796486181268,14.077955263753289,0.9407498449853193,732.3431373304034,MildDemented
0.43390323956548255,0.4709540539531768,13.760609042063354,0.9461005266080349,716.4223071610336,MildDemented
0.43302859993014337,0.4725813246695016,12.693956852447634,0.9420077610916306,668.6538928763866,MildDemented
0.434191194095845,0.4725046303878773,12.541278426295941,0.9329105551421409,589.3324642034784,MildDemented
0.433370622440536,0.4831698966728142,9.487482580494081,0.9452886889555686,346.47600733884224,MildDemented
0.4372791560251794,0.4766927811831602,13.0486535302063,0.9537228734869431,647.6029063548564,MildDemented
0.43297340054177114,0.4737101838448413,13.3705601855657,0.9509147899962953,678.8537890262747,MildDemented
0.43372603278494504,0.47075260478463943,13.098963189556379,0.9526664726879817,611.0171417731249,MildDemented
0.4352145785076914,0.4743029753446641,12.09800499683178,0.957021753314124,532.9918158035466,MildDemented
0.434049512027722,0.47712791820846395,13.157483003771203,0.9508241515459742,700.6494320406953,MildDemented
0.4328863344389638,0.4739052854220418,13.244661230367804,0.9408729156789674,660.6500014768548,MildDemented
0.43310340481157117,0.4708064916995942,13.86426658374246,0.9456126972274355,734.2158742368115,MildDemented
0.43287554156330166,0.47875291078737564,12.203311101557501,0.944399307684735,608.7304777975617,MildDemented
0.43464560846579786,0.4740701401598852,12.750785071240138,0.9535558573226116,609.3177946434432,MildDemented
0.43253472603433823,0.4691078057864695,14.383476009912528,0.9408855996597892,805.8015808252953,MildDemented
0.4330346210000615,0.46856837758687436,14.14951805230725,0.9443075579524146,754.7773345392028,MildDemented
0.4382125803787437,0.4777855746269726,12.50616044799187,0.9555214717400631,599.28275738305,MildDemented
0.4332670058173113,0.4736015849782065,13.554082410995948,0.9448998785308693,703.5084306648519,MildDemented
0.4333301215032319,0.48014372784222725,10.883874515920958,0.9418372015913311,481.3880666099307,MildDemented
0.43386648959499813,0.47267611240632906,13.728214498990171,0.9465091622367873,696.7354357113937,MildDemented
0.4362768337982498,0.48565250937865057,9.714687660683001,0.9521143533394955,359.0524968329373,MildDemented
0.4334656940032436,0.47391921390471364,13.398485983401876,0.9472738577271339,694.1038209743676,MildDemented
0.4332128836080959,0.47086112839353766,13.497134020759587,0.9479622672529986,695.3142255192989,MildDemented
0.43354453608942367,0.47234130889876635,13.12216509374792,0.9456677290189918,691.1084573918424,MildDemented
0.4338959184188974,0.4742616592998098,13.55096098314661,0.9498123505326517,706.1353876789062,MildDemented
0.4343664889776995,0.4746816621948546,13.445885535679688,0.9491559475706397,723.2754332924856,MildDemented
0.4340884850245985,0.47530925617712566,12.901910987165625,0.9482844651473816,618.8544787185019,MildDemented
0.4390327289946939,0.48027374577929804,12.386491055451657,0.9547021557132754,569.6612544890091,MildDemented
0.4325186126009005,0.47017137257014713,14.177614439414237,0.9463024690779073,763.6345935015171,MildDemented
0.43344423411842886,0.4734558961858345,12.517840204855153,0.9535433615941078,594.8968619392662,MildDemented
0.43420331455639666,0.4766939474880314,13.182075207893567,0.9433783015042485,675.5149050518776,MildDemented
0.4334641278231645,0.4706900857392,14.22616441005034,0.9403619629906197,749.0335586671026,MildDemented
0.4333820531424712,0.47103286210299344,13.756803174514797,0.9462835171125678,716.0324698474311,MildDemented
0.4323845975174038,0.4708344270537037,13.653221880542986,0.9412165661938879,773.9805905257147,MildDemented
0.4329916769844762,0.47227998626416934,12.63421510968194,0.9333866894212457,603.101638940318,MildDemented
0.4344431838590573,0.4789441126996222,10.992482485197362,0.9448516116650912,462.8076283885904,MildDemented
0.4331914340940538,0.4739187526267975,13.363178036808595,0.9500886911534521,678.5609018264889,MildDemented
0.4350339030386455,0.47155513527525117,13.098401824470999,0.9516859883458998,608.8328692746886,MildDemented
0.43655261899383263,0.47506953174215105,12.955904279277442,0.9548642517668087,639.9595363515909,MildDemented
0.4335806449440985,0.47126630645717804,12.731129416644329,0.9566197862351172,585.9160714407133,MildDemented
0.4345529781440681,0.4787935721544297,12.742087202322672,0.9509689784788429,662.4094328066557,MildDemented
0.4340815863886255,0.47471301297301555,13.431459610365076,0.9398898873633524,676.6055969081582,MildDemented
0.43343402249300517,0.4713008724155401,13.700565184749253,0.9448782712917774,709.6871159832856,MildDemented
0.4336313213269569,0.47841688319550396,12.774942897686579,0.9439850672441304,672.6489538442697,MildDemented
0.43413602566399867,0.4735582270148913,13.094678044364576,0.9539236149446102,642.0676518693599,MildDemented
0.433382348269642,0.471355099614845,13.706063842619367,0.9396543368777213,730.7223934688253,MildDemented
0.4336566977868471,0.4691934467120203,14.267173405638639,0.9440584944804861,764.0649544285129,MildDemented
0.43377060566974046,0.47284774719710726,13.909540551920697,0.9444711283366575,750.141385532282,MildDemented
0.43470545791406756,0.47824025996602404,12.145736805020025,0.9420311732466957,599.0633864047718,MildDemented
0.4360981198140832,0.47831812508086763,11.26321195441395,0.9611982859007379,501.74582517423175,MildDemented
0.43469697094827925,0.4732826337416937,13.884580002229772,0.9471391232108081,712.562722418698,MildDemented
0.43580782058975615,0.48002889258819553,10.848345283292584,0.9507814059836134,443.95449834479234,MildDemented
0.4334929931325273,0.47381206472333126,13.419302473821299,0.9470841231600685,689.9580842003561,MildDemented
0.43459041404985893,0.4717548876887164,13.529619507561954,0.9484462989934007,698.6149460513275,MildDemented
0.4333050454248453,0.47177547821633986,13.610714609401317,0.9436036671258026,746.644553271585,MildDemented
0.43419239605533205,0.4742985960529441,13.85831293802091,0.9487151200279528,736.1028354032834,MildDemented
0.434677660420286,0.47454735277333704,13.580849719350349,0.9483063344204916,738.9443912129908,MildDemented
0.4343283559983433,0.4751036071417448,13.122795580467924,0.9487067862553151,645.0190495939058,MildDemented
0.43376217441169573,0.4718535263307983,14.113711076131153,0.9465557242395821,756.7219155045922,MildDemented
0.43315504838947777,0.47197818790204477,12.613489519432083,0.9532886686032688,602.9876076393765,MildDemented
0.43681677664634033,0.4845754533292104,10.591059888672849,0.9467504902610437,439.9929179562349,MildDemented
0.43339848856067675,0.4767033489522622,13.120521804036056,0.9433795036385959,670.9129626498624,MildDemented
0.4334187020291873,0.47178897553119203,14.16331601068986,0.9401124482155048,750.6434253816265,MildDemented
0.4335551522702221,0.4716817851332211,14.039223538753223,0.9465307783504053,745.7696492514337,MildDemented
0.4336567716648115,0.473667690038512,13.196125315670493,0.9415799791351406,717.0713939438475,MildDemented
0.4330180846501731,0.4708357526735647,13.182588846654275,0.9331400422881073,662.9461757975677,MildDemented
0.433646847835222,0.47189117972161365,13.347413098351891,0.9451916565047623,675.2804679770958,MildDemented
0.43329179384541,0.47446936690791996,13.264664376203378,0.9505118594671713,673.2243248951686,MildDemented
0.4345539232795896,0.47211209820391037,12.743068198455788,0.9510614928580767,578.1430234504485,MildDemented
0.4327197635087999,0.47111232683013093,12.741191028931771,0.9558098710720032,585.4493230852765,MildDemented
0.4337744100949765,0.47715577919838936,13.140141284756368,0.9499726054002345,700.1477778473283,MildDemented
0.43606525930682316,0.4734366612068365,13.539586604742263,0.9476968518912623,690.6782027573381,MildDemented
0.4337960839249997,0.47410460033197865,13.60690239877622,0.9393912100533248,692.0871868978772,MildDemented
0.43222772087521427,0.4712075568640068,13.453471881515709,0.9439188231772744,683.8534803109843,MildDemented
0.4333881422418358,0.4788160692972845,12.8364922971316,0.9438731106482747,681.0034499088652,MildDemented
0.43369461565383816,0.47456308438526307,12.981459581834727,0.9537641041278958,640.9351698101366,MildDemented
0.4339985930762567,0.4701872588050537,14.827417449360773,0.9393463364697605,854.2361014479229,MildDemented
0.43358286454723566,0.46969665628067836,14.314307150764781,0.943731999137762,773.7380991030736,MildDemented
0.4332308498564364,0.4725041132524061,13.939193671542474,0.9438112757397342,747.3189485019755,MildDemented
0.43407644716305005,0.4762201589384057,12.645140707716191,0.9417829303737657,644.3755120710299,MildDemented
0.43310581952652477,0.4716764229230031,13.96717553007613,0.9475442138395389,722.022433630834,MildDemented
0.4328894903983882,0.4743517935291921,12.091117934491658,0.9497087492669526,552.649760872849,MildDemented
0.43776960563100253,0.48147576564142036,11.034736927669792,0.9428795066505666,515.4929694276632,MildDemented
0.43734111166550005,0.4773733189337563,12.652637363038565,0.9551068758481143,608.5850456851027,MildDemented
0.43367280401484865,0.4744713842718558,13.514819960962754,0.946992851329317,703.1432878321344,MildDemented
0.43284604384901904,0.47122385762260993,13.247798056433474,0.9490695707343522,672.598524538742,MildDemented
0.4331592101257844,0.4713666447335723,13.744002266620917,0.9436980781193431,756.6701156556335,MildDemented
0.4348720819861407,0.4758088066452102,13.669288896373992,0.9477999469998911,722.7872477390426,MildDemented
0.4338217515905758,0.4755422099265826,13.494405219023918,0.9477050533613335,727.7039745936477,MildDemented
0.43278429437675636,0.4758679294268714,12.909889709457852,0.9499933542624349,624.5731643519214,MildDemented
0.43308805905619036,0.4718927892960113,13.889989906045486,0.9473369217633805,731.7647085266472,MildDemented
0.43300461070196483,0.471357896902995,12.884142540908925,0.9531656513911189,626.4865390329409,MildDemented
0.4332236720423426,0.4764813226042173,13.476253352225065,0.9423306000267293,706.261958404651,MildDemented
0.4321239758898679,0.470970189758254,14.224357470054555,0.940118225843662,759.093033853638,MildDemented
0.4360564900423492,0.4793163586593491,11.377625945964471,0.9432994123558278,551.4951627862162,MildDemented
0.4329281345551851,0.4726820224773511,13.174016707305437,0.9465934121094861,655.1154550216138,MildDemented
0.43341399055638524,0.4727482439149388,13.210562913330095,0.942252463797579,708.0736982908658,MildDemented
0.4329355672738027,0.4710175696034889,13.412502016166387,0.9324864156454523,691.6235766149447,MildDemented
0.43414459739982675,0.47092760035056064,13.630005960726209,0.9441452608551918,704.5824301929629,MildDemented
0.43334954146162985,0.4749641783734678,13.049454185539389,0.9513331388868126,646.4197958546481,MildDemented
0.43416638143625097,0.4717089438048483,12.888098025291352,0.9504013392062467,591.2226453819343,MildDemented
0.4350478513492358,0.47207338643833235,12.93264566470953,0.9549113328710539,604.1134873296495,MildDemented
0.4332013308138061,0.4773750707287541,13.393360229886207,0.9490590679915059,728.3637175095432,MildDemented
0.43352006386252995,0.47418023300946743,13.402472674702242,0.9394498184570972,667.6799139434216,MildDemented
